address,weight
0x71e6b570a4ce5ab1ace7bdf3bb1e642955cbdacb,2
0x721ca5428ec12b148b34458e0f8557f4c9624630,1
0x728b6672bceee270e92637bae8bacb54a9b32888,1
0x729d1ee0d3ef2b2b435e4c1093198993f1b6d2b6,1
0x72b2cb558bf17f9e5aa40754a4e26ec480c07554,1
0x72ba1965320ab5352fd6d68235cc3c5306a6ffa2,1
0x72ce84955f6d4db9683ed218d2d6c1a3f10b2a88,1
0x72e772a305ca37321e2461770896f607f6b41844,2
0x72f4532d2c5ddb9b67d676323a38190212f7569c,1
0x732a4b05c31da514e30411d79e3e17624579b848,5
0x733246bcee1d39f3cae699a1f1cffc97d67d2e57,1
0x7334da6b036e0793730dbac73e78d0e109844be5,1
0x7334dbbb39a1fa2247dad3dafc6f763f2c0aa5bf,2
0x73d31902b450587a4fd07b62c77b75230b859291,1
0x73db21c78a84427377bafab6bbe049b443803fb8,1
0x73fc7955443b0cba21e5175123fe254e13f2ab88,1
0x74075d1a2481f25343b32bb1a7bf6336ee42b016,1
0x741e5958e588f48b7564307322220300dda7ff63,1
0x74264aa892c5c4b596b91f961b1387f94ef3d5a1,3
0x7449fa242c70c2e902c1551e407dcf6818bc9e70,1
0x74597a233e403ac2f48c40dd66fde8d22d6634f2,1
0x7459e3045eaa7dfebb7b75c81e840d90ce029511,1
0x74b02eb9acfa1e85ac555e0dc09cd68d61a3433d,1
0x74d754378a59ab45d3e6cac83f0b87e8e8719270,2
0x7548b0e736e32c4273c1056952754bba4a384bba,1
0x7558899d8109d8a2ce457837ade56c3d6ebfe90d,1
0x75a24dc4efc5324f2253abacb98a296ac49448ca,2
0x75aafefc48d23c65f49603491630308dcbd468f5,2
0x75b98d394416f1ebf0bd2e988bc2a593cbced61e,2
0x75ba5ee883c2ede43282bde16e38d6ca8edccdf3,1
0x75c1e14cd2d114686bd5b765fcfe376176e41f1f,1
0x75cb505b4fd56b4361676cc2ca2788b948ab5604,1
0x75eb7b5522b69fdaee6331ed0c05f6418dc07079,1
0x75fd2bea5c16f587565770250d638d967f982953,3
0x761b2eaffe0daefef5d5af467bb73a1ddd208aef,1
0x76363226b9e31b78c2077ecea78f440d81299f39,1
0x764312ef291900ef32be90dd3eb5a1bfa6788e84,2
0x7643a2f9c5244337b5d7c43b65c89afd15f59271,1
0x766c64d809056fbb492fdb410a6b4857c015619a,1
0x766f7f304336459bcf9c1d6e0eb94bc509b4281e,1
0x767a60f295aedd958932088f9cd6a4951d8739b6,3
0x7689f17560b5ee53799f0b37c975927e1258fbb5,1
0x768e933b72cb48c27da79e906eb7cf2c9fa56fe6,1
0x76ac6ad4e4e7c2e0b4ceeb30745bd53df3a85774,1
0x76c1e8e91dd6e9fa0328e545eab6ea774f53c157,1
0x76d2ddce6b781e66c4b184c82fbf4f94346cfb0d,3
0x76da9f88e63a85ba8bfa19f3821d5a271753d3dc,3
0x76df1eb4185cb86682ffd90d20cf140146465737,1
0x76dfe06345afcea4c6dd01e7363cff04766d1181,1
0x76e4f864bbeb60bee66ff5bbcd32decaf7fbde71,3
0x770752b48839c4d35b5157dafc128b2662e6c0b4,1
0x770bebe5946907cee4dfe004f1648ac435a9d5bb,1
0x773e317538839d883dedffd6b8838e41f02812a7,1
0x773f7a0c40df682f5be62a07760b7a28015c58ab,1
0x77659c4732efb5a26c9fddf8837145de940abee2,1
0x777ba383e74062dd7948a61471267e8e4370ea39,2
0x7798ba9512b5a684c12e31518923ea4221a41fb9,1
0x77aa4bf0df4b6729730ea08c78a624673ce63dee,1
0x77d4d7ed546b19077720eda2be8c847a1c358125,1
0x77e9d9572d16624e77487d8e69699f2d8f6556b8,1
0x780f3308b5eeef72135f2843a90fe64cc0698fbb,1
0x7811df09c3415e99beb22122123932e2fe1ef0b0,3
0x7821f8b55d58d508ced1dd4ce031f0985ce1e46a,1
0x7841f2064bbaf90127ca0eed5b004020bf9ca819,2
0x786694b02f1d331be540e727f1f2a697c45b57e4,3
0x787c8be38e968bd0b41eaabe0b69d1c32ea09262,1
0x78a18ddecda44f7d298d9b37512ed8a7f6b226c7,3
0x78f0c4160f307c460c6a2f3d029e1a2b7cfdd392,1
0x79406759dcf50601263865386e747db8ee2f562b,2
0x7977b909d55a53f9c73140f7f611eaf0638238ed,3
0x797d63cb6709c79b9eca99d9585ea613da205156,10
0x798349e06c67272465123b91bd88c5d19b8c7878,2
0x79a57800bca23907f671fca9826e15416c6a2aea,1
0x79bdad6592c79249f71dd0d40d8786517ffaef4f,1
0x79c4213a328e3b4f1d87b4953c14759399db25e2,3
0x79ccedbefbfe6c95570d85e65f8b0ac0d6bd017b,1
0x79d31bfca5fda7a4f15b36763d2e44c99d811a6c,2
0x7a1057e6e9093da9c1d4c1d049609b6889fc4c67,1
0x7a3bdee62dd34fac317ae61cd8b3ba7c27ada145,1
0x7a40497782f2ad3ab9e9c08e67d5a95641110d52,1
0x7a67928bb379974768668d50ab991eefb5f08c0e,1
0x7a7560269758b80289eefeef8106571198c40f6d,1
0x7a7a7930d462b959e5d1b34b0a34ca2452dcb1ab,1
0x7a7b30559e2a3f115bf36fe3c6cff272e7734cc5,1
0x7aaee144a14ec3ba0e468c9dcf4a89fdb62c5aa6,1
0x7abff0073a9f6286ce4801bd1c8d9332fcb8bb95,1
0x7ae109a63ff4dc852e063a673b40bed85d22e585,1
0x7aed85c78dda77147914c80db417f099e456a8a5,2
0x7b0b35b416631f05f321fe74990817dca81cabde,1
0x7b13eb3f49525dcf09c01dbbbd34af8a4c8c83b5,2
0x7b1e8b4c96982d828ec3d99bb4d5951ac62d94a5,1
0x7b6b65b870d43da9abde8cc85528996d7f2009d0,1
0x7b88df8af7a283e3dc84a7fd97fde19cabb90ed4,1
0x7bc86bd5e77d7b28e34253a630912f631534762a,5
0x7bcd299eaca62673f838dee3b81f7294a28d352d,1
0x7bcd790d1282622da859625f3786be9f33042d50,3
0x7bfbabda21beebb17e284901bfc41e942f8128c8,2
0x7c1b3818477ca6dd54a00815d2cde834e75b5a1b,1
0x7c45fb10a18f834a47cc3f470e97140a399b6af8,1
0x7c597d2d92414e6bc9d4bdb6c1dd5bc54875c01b,1
0x7c69752552ba3aab4cb05ae17c709e3fafb76d0f,1
0x7c95f433b10f642292d7230ced6897d9b57b372f,1
0x7ccdb6979cb9dfa867b842fae8243b3b3fda444d,2
0x7ccf173012bfe53f16f4d6a2a4aea32abafcd04c,1
0x7ce0448b0fafab6cace981fffa967cf380a2cc33,1
0x7d379c4d48fb5bff0fdcb3efe14f7864ad46dc10,2
0x7d4d64a7b34310d5cfc19181b2a526cdcf462cec,3
0x7d4e5ee8ab737ab69ba56bb329e456c715af6786,1
0x7d55507f7d96b373706c0131fffbc4ffdcb3b6f6,1
0x7d8c3703fd3131c8c45cbb17bbff85f851a4a130,1
0x7dae7d51c20ea1dc6e11a6ab4672c4f835098aae,1
0x7dbf6820d32cfbd5d656bf9bff0def229b37cf0e,1
0x7dd508a1e4da1243789b799a480f8b45e58b1b5b,3
0x7e026a0c061382b0f5935a90bc7324ab0a5a3acc,2
0x7e21749ab7fc3bc1a77fa5814cdfb651ca9e241c,1
0x7e4569f6e601c5fcab871c9d21e266aedebc2ab7,1
0x7e79334e893387502d393e9c82497a74a792c7a8,1
0x7e7afaafd27f723e7178cb439982ad286508febc,1
0x7ed27ab6ce44b19e2c1ee1317b836d4dec1fd7ae,1
0x7ed7380023e63b1f59d546fd9b8e982f2a31ca73,3
0x7ee567d2ac5dca4c422281deb1e2334a805ba6c1,1
0x7f013bcbc97aee6675389b31b6ffe1821fbde7d0,1
0x7f248e4301f5a16b2a8289989584a509f7157845,1
0x7f610402ccc4cc1bebce9699819200f5f28ed6e3,1
0x7f7ad73518c490885723b425a998921bb3cd309a,1
0x7f7bac92aa3e28351f9e89535ca334e8a44542d0,1
0x7f85cf44e446a4b1aace2a28774e88cd6d4e3441,3
0x7f8c1877ed0da352f78be4fe4cda58bb804a30df,3
0x7fb38b567d4c89523327a0353f54b26f5e4a92f4,1
0x7fecfef13ef2e84e212f398f6c6ed41032cc29a9,1
0x7ff8c8ae961cb7a196dc6cd0b4ffc64bc2454cbc,1
0x8022ca68e5ccf9ea419c8ae15411427709945a35,1
0x80292caf76f0e8a4a7b8b105d34c7830bf7a7299,1
0x8040fd7b86966bd49e1b721d2ed264180aa15814,2
0x8073c62366973b9960f4561f6a72c5826b75e828,1
0xaa19f47e6acb02df88efa9f023f2a38412069902,10
0x8165636930a7020f4106c9a153463626a4d9bda2,2
0x8169522c2c57883e8ef80c498aab7820da539806,5
0x819681641e07e80f817a34f82400debcc2579b98,2
0x819fec659e1c225ce330b02e01f1e4c629e92a7a,1
0x81aa6141923ea42fcaa763d9857418224d9b025a,3
0x81b55fbe66c5ffbb8468328e924af96a84438f14,1
0x81d4cf8a3892557e4a1571e97b88f0351ef0dcfd,2
0x81d98c8fda0410ee3e9d7586cb949cd19fa4cf38,3
0x822cd4f645d14afbd06e51ad6672c6bc702a5006,1
0x824d4cb20c7a60c88f83ab748012db401ded4835,1
0x825ae6fb177186e9551ab1cdd6d4ab10b22a0dba,2
0x825df1f29ad0efbfa11e4175fc8a9ef28136e6ff,1
0x82ab72623b1e29942781df85bd6a49326a977333,1
0x82ff47aad5cc0d1b59cec41064a9c1207c175762,1
0x8304ff5b15606c732418b149a5f73b648269587a,1
0x830f21710eaf94a1c14484e48d9b34206c263dd7,1
0x8330a84d3c16a55302f921c36979b1067418053a,3
0x833d2954aafa166692d24586dab6f81f9aa42193,1
0x8358e0f54179ec00736411244489c60c0c14436b,1
0x8376039219c5750f49a898826557b0dc5baae9b7,1
0x83c9440dc34da00c47a0d4dc2b598d7bdb1b53f7,1
0x83d2e472495f408bd0bc85702f4be5ef1acaee80,1
0x840b1dc2abb99f1f86d549303719610f346b2aaf,2
0x8411482ff223a2734d6d9de4cf5b96f1ebc4f828,1
0x843aa999827ae6d187f8a5b6ab4afb1b1597551d,3
0x8d07d225a769b7af3a923481e1fdf49180e6a265,10
0x84d669eaf07d8e42e153d277fdba94e319571b75,2
0x84e1056ed1b76fb03b43e924ef98833dba394b2b,1
0x84e3e0f568ed68b4f6827fe797444b3d5b1fd8b5,1
0x84ecf15af6fec307afeab934b46947967bc02d5f,1
0x84f4ccc36fc9d5fb1947949ae5572a33ad738667,1
0x84f9079a9a39ae80cf9dee65a0e316b1a897684a,2
0x850cec90edca90981a3982bb6f06c16a59ab5f31,1
0x85488d8616ba29219a8eb0e25229ff36e42ff1fd,1
0x854c4d44e1bc07b7a7805c116b01a8e1895635d5,1
0x855eab463c41f6ba5de353c462878d930d7895ea,2
0x85617d0340234d7e522fc46bb79abb7a8b27d461,1
0x856dc4a12f08afa49f42b52f81769a96505f312c,1
0x8595b7e8f4d3287248db45aca4ba4eacfe4ab78e,2
0x859e1dfb430a7156faef11947f2fc2a3c34b733a,2
0x85d903bbc355fc763dfb6a358088bc14862ef633,2
0x429f9ada43e9f345cbb85ec88681bb70df808892,10
0x8638c0a8c936defacb575a2ad5b103f2a3876ce7,2
0x866b3c4994e1416b7c738b9818b31dc246b95eee,1
0x86745983df675e7e44d9041b9cdec809b39f4248,1
0x869daaa8257abbba3471a909cfa9c728be4d82f4,1
0x86ab7f14002412fb8609c670c3e49f949aed3989,2
0x86b474b800318d67b1c41a00ebfd259312a7ecd1,2
0x8755f08374bb0bc598681c324913cbde3283ac18,1
0x876133657f5356e376b7ae27d251444727ce9488,2
0x877af5bf0e8dc66ab94db93f71ceea589d419d16,1
0x87e01fb4b241d6d7b4ef9e0ca2b4b828983197d7,1
0x87e81a42d382a430fe89baed47da03f3a4aad31c,1
0x88441dcd4bc985965e69ecf5a454b04dc84ed876,1
0x8846d12351b96363b87ad0a8712aaf99bd61e0df,2
0x8847ebaaf29a18396e49191602f8d8d141b98aa7,3
0x886241e011a6c148bdd96b097eb27962f8a1c5f0,2
0x8864486c1be43143b2fb2992777ba0b85129f3e4,1
0x887c3599c4826f7b3cde82003b894430f27d5b92,3
0x88884e35d7006ae84efef09ee6bc6a43dd8e2bb8,1
0x889cb44823b35fc53dfc3a8b58a825beb6a737b5,1
0x88bd639d6b029596b029c61490f29f57b0bf4a3f,3
0x88e863d4572d2dae27db81e98837a9dbeb0e7a12,1
0x88f659b4b6d5614b991c6404b34f821e10390ec0,1
0x88fb3d509fc49b515bfeb04e23f53ba339563981,5
0x8914c9a0defeaf467b4136d2e95b876ee098af59,1
0x8921d08f3068b3ba08c213eacfb744fbf75388c7,2
0x894c933c4113fa86a84262f12610d4e8266e9194,1
0x896002e29fe4cda28a3ae139b0bf7bac26b33a8c,3
0x8983601dce0609fffa9e3f7f24abaebe95ec7a5b,1
0x899e8f10b289527045b0e549d815d3c8d316a911,1
0x89e479c11ad19ed6780c7739d73a6fb3b88083a1,2
0x89ec3894e7832541eb1730263ea3532c0ee6bb67,1
0x8a3d0d8deba5e92db7c4fd67d95d4ffc5d9cdbfd,1
0x8a4a50b13fd2cb36feb96c408cb98b4c9f2b8f25,3
0x8a59f36d7d44460418781ded3d1ca45e19f2ab02,2
0x8a7f162daac546997cc36b6b7c528a21800507b9,1
0x8a90d08e22a31bf32bd650103402bcecafad32b1,2
0x8a9b0848e2c19de117a3f2c23a5fef709e63cbb5,1
0x8aa551307a15c14dab7001c339aa8cb63461aba3,2
0x8adfc6e6e6da6ed9af7f094b3f3115ed72048395,1
0x8b12f752117b8a76190563b4c55eb25f38a40e71,1
0x8b21033337a7066bcff10fe0b3ca2a9da1c58a1d,2
0x8b755129dab7fb59f665bca5827220442f2cef0e,1
0x8b807b96c111ddfca0c8e59b94c510e7be7c702e,1
0x8b8ce5b07e0a94fe1b446035ee5d651f90aa7a36,2
0x8b8f9a972b19a26287b28162e49787a1f3ec5a32,2
0x8b93743303d939eae77cd70d3ebd9450092a7369,1
0x8bc8b4e4921101bcc56ec084b906069b73de7276,3
0x8c155a38df395fc6c913e1eed4463c03055ffbca,1
0x8c2e843664be468522769b0d1b3b604a17962249,1
0x8c80c1fe10912398bf0fe68a25839defcaef588e,3
0x8cb85b3fae649b1ce508dcd31dcb0b9023a1fb2d,1
0x8cbf7a00de4327f173c2a83ff8a6ff63ddadbcf2,3
0x8d2a309db3176423569856c245e13cfc6baa53c8,1
0x8d4fcf8170a20ccc91fab546ee57bd01c930e608,3
0x8db2adba1f8f2b1aaca5a75f0b8be3504a04e5f3,1
0x8db32d6ecce6b7a3dbebfaebe9b329022ec86acf,2
0x8dc4310f20d59ba458b76a62141697717f93fa41,1
0x8de90adbd431dfdae0cd81937fc1156031d50f19,1
0x8df937afdf1d08c2ba565d636ca1365a42144385,1
0x8e3e38452c0215d0ad940574e3db6ba87c645fd2,1
0x8e4ed221fa034245f14205f781e0b13c5bd6a42e,5
0x8ea42a3334e2aab7d144990fda6afe67a85e2a5c,1
0x8ec7c75b01f4042628727300717e0b32b33802ac,1
0x8ed57576e9219b2c6b966f966ba8dab65444e443,1
0x8ee3fc743653bc3854a71fb06505ba4c988a3148,1
0x8eef779818afa953b0652e45438423ebe089f55a,1
0x8ef7317de73634c05b3fb341c07af5c6ff7043fd,1
0x8efd27a5a585e2220d3d013f24722d8474eaa6f9,1
0x8efe50a4b8c8b64fdc93a5b1712fd735d8223cd5,2
0x8f0d4cd6f0dc60e315188ccc1c42f266e8de86ae,1
0x8f24b7bee60c5421101e2e596b1008522368920f,2
0x8f2a0c6bdd5c1f61552558d2c0d2afe6d3dc5272,1
0x8f2e97986a7f43ade326d4bcf30b9edfddb07922,2
0x8f38d2d7094825002e39af5107f61a0699a962a8,1
0x8f676ddd0e2cf1ec4047546b7d7c24c6a723dbb0,1
0x8f6e76f3059dcfac435bbb7029294eb6ceecab23,2
0x8f8d28918f61317de14c93dc9bae8dfed4e2f11d,1
0x8fa54f2e82c2afa672b3c1c3931751af5a5aa2a1,1
0x8fffb08a892b348c3df82695f55f866d85bcd358,1
0x903a97385f13597ea34e1952c6b50d303498fceb,1
0x9079426b034c524ebd6cac9cb78dbe8cb0749f4e,2
0x908e8e8084d660f8f9054aa8ad1b31380d04b08f,3
0x90b0dec1f1bba847015904c115b8a99bf22925c5,1
0x9109358674f1c9a1a945a1d9880fb7ef1ddc43a3,1
0x910c60c049d833a7fd2f5bda310bbea1c5fa3598,1
solarcurve.eth,10
0x916986deea4a3f031f82b0412f17dbcff9fa39d2,1
0x918cd54a7c8fc49b311826692e318f0ab898c0cb,1
0x91968e4bde01e1dd5d595ae4d5caf306797b6d87,1
0x91a502bae962c2c5da1fec8c4ec69f2a2a84a283,3
0x91f7c7dc5a44276482c102178fe1d620b397c276,1
0x92100ef14c79debbab331afb994fa18ac6f2e82d,2
0x9240d4b5b51fe17091d74e8bb5be6655eaab794b,1
0x92a4f58009df9eac5f2af6d05977683639f0060e,3
0x92a848b0a1e5a92a8abe5345ec21ef87d86797ac,1
0x92b48a3e9df16bf36000b5a7e93141673103bc1c,1
0x92bbf680e4c1557e888a5f51bcd02749a2df6f3b,1
0x92e1ca8b69a44bb17afa92838da68fc41f12250a,5
0x92e216ac6dcd7d67f138443f95fdc83bd7dd398f,1
0x92f9c9ad9874f96db57c66e4e34b607d11cb2999,1
0x9301f3bb7a71ab4d46b17bd1f8254142fa8f26ad,5
0x9340494e3e86694fa8e387f6a12fdfc993dce58f,1
0x93442eb8f90330704cfb2ba5da88d6bdddae6aa9,1
0x934ef57c6786fc2345787e1bf023ff16c8d321d5,1
0x59a5493513ba2378ed57ae5ecfb8a027e9d80365,10
0x938a49e24fd7a26149dd537019078d8a8f919290,3
0x9399b6934a797f133e452cf1523a4254629ebf81,2
0x939bac3bad78752763be4dd1da19e8e70995a408,1
0x93c6c4773e8ceae55a2ccc3064c4819be86f6e07,1
0x93d5d6c6644547e5427b0c89ec9b895ffdd60ff5,1
0x940214134c5e8d81dbd5e9015908c697dab5e0dd,3
0x941a5f83b5ac79d125baaa993d85d2e76f8a55d6,1
0x945294c67752bd0a453975c04e3078c487a858df,3
0x945d28df9779795bdab5bc6fdd9f36c0ef1f7190,2
0x9475a4c1bf5fc80ae079303f14b523da19619c16,1
0x947b7742c403f20e5faccdac5e092c943e7d0277,1
0x94824d798c4d2fd2e093ee4e0084d2f1f75f7554,1
0x94874738ca13ad5070a079e628b417b9ae0ff68c,1
0x94888e209a5b258ddd2e9621c614499fd3f0c195,2
0x9499054d02a725316d61fa896c29d58550ee4a5b,1
0x94a468fcb53a043bf5cd95ef21892e02c71134be,1
0x94b7a4bf420d2997ec911bf41d90f3b5af417082,1
0x94bce1057e95d61a9754a238cddbda0989787154,2
0x94c99d650415cf4119dd6398dbc160a4b3952c78,3
0x954411c24db597aa34f9017f6affc9e7a6a563f6,2
0x955916640f96efcd66f4aee595e0a44700a57868,2
0x95687c27dce4d413a91a0e1fd0478f4751da8730,2
0x957342febe16d72ce462ffc649bfc6faf96e2da3,2
0x9583aea08bfaf2e8094fcfea48c455e2f076d226,1
0x95861c41e7767dc737bca90b175ad51e5f7b9ada,1
0x958c90647b2e6d1fcb714886435ab84391fcd15a,1
0x959f8c10f1858c47344dcaca1f9850128fdce825,3
0x95a46053eb9782a6aafbef6970548ce549646770,1
0x95d027b6f515827e023f7610220eeb0ea3bf4b3c,2
0x95d8bc3ebcec8a8f2d3bdafe141ea118fbd7ca3f,1
0x95e9ffc26cb33fa701a56862cd6e2b4c96cb444e,1
0x95f50cf888dfec90321dc376c1e695f15b081595,1
0x9628be77fb3dcd890fd93a5d039092fca855d3cc,1
0x96409069b740744a084f3d7cd95ec36c72b6e6fc,1
0x965658b4bd00dd1967cc4f8220462b6007f15860,1
0x96adc904b512c6fe6e9ea64f4e0327c7920af981,1
0x96b96c944f4f9eb6f9e949d622ed7d03d4447bc3,1
0x96d8ad0c106ef5d79e6aacb0a83849667f204a1b,1
0x970435e3216685ff808d4e6b161117ed7e79ea0c,2
0x972a7c4ee6d0988a010cafb09f794cd1a169293f,2
0x972a8b7d891b88220780421fe4d11f174354ceed,1
0x97432c12ea8c957c3ae2d59c9953cf8df9cbc5b0,1
0x976beebbcf1a819b770fdf73e8e134137e8306bc,1
0x976facf30726e2f60082f98fcffee1486c394810,1
0x97b102e00d88f02debfd6b1e4b901dd6931bb982,1
0x97b90fbc8904f861f76cb06bfa0a465b72c5e662,1
0x980c92a4894fdf4105434c354860b19a45a704d0,1
0x9813bb4f6ac2993d67d293ce5ec915661eb539d2,2
0x9824697f7c12cabada9b57842060931c48dea969,1
0x9834b17a29652e317202109c2e624fe0a32a1383,2
0x9843c8a8263308a309bfc3c2d1c308126d8e754d,2
0x9871274111144381f9f676e9b0f6783399fdaf9c,1
0x987f05b5eeb8b30b02329d3888bebc3a7424e999,3
0x989fe87ee8c8de837908d4adcbe575ad8b349191,1
0x98c366dbe6d98a2d6a3ed471608921b03f3abcca,1
0x98cf9dba0b2c147fb2477a001e87b565073bae1a,1
0x98cff02d1cb6672a47ba1a044b5ca80df39a81d9,1
0x98d562c7a4781e3e6c0d16f67469b0a3b0cb25c7,1
0x98e4045cad26377a67ed26e92a2024646ddaceaf,1
0x994cf01f34c51426bcb12bd30ff7079e280e1140,1
0x994f96722575b64b27cdbe327498f34aaa2f0043,1
0x9997ee1febf59ef949c1699e9bc7a96785d6186a,1
0x999a700e94f9b6bbc464d59f879234a05dea89c3,2
0x99c5e30533e8677ff4789bab9dae4a97fa30bc47,2
0x99d34e5e69be421e294f130433e2cdb0f875129b,1
0x99dc5648b582852387164a7b85a32777ed04eab3,1
0x99e8845841bde89e148663a6420a98c47e15ebce,1
0x9a0bf4c2cf0569856f658d0033d7e00e28bc6dc4,1
0x9a22a348cb3d4be207aec0d45267671cd68ae2f9,1
0x9a33ac49d3373147da47752e20b322afbe9fe367,1
0x9a36af7035a018d2471b825031552c0043f33e7f,1
0x9a44394ffd96a78d0b5c5b2f5dcff6052c70176d,1
0x9a526a5bc7849e2872c7146e8bf81ba4657bd529,1
0x9a5e4d421d72bc1835e6a7b9658ca1924d12d0e0,1
0x9a6342516b1b209535c3a904ffd5055a45e48e29,1
0x9ac41e441131d8bad5f165c2a8dd71e5f7bfaea8,3
0x9acc748be66b780137ac3693b39454ccdf32197f,1
0x9adc511af137e5de97f1030614762fa691b8df68,1
0x9adfd762d997bd382028a579bb68bdd49d97493c,1
0x9ae6b470d238a4ab42cac5feb27caa5a19f89510,1
0x9af3a3fbb6999bb635a4843675e3e0fa98c6d16e,1
0x9af5ae89089c75f18ab01ece220763d97fd0dfce,2
0x9afe89355da46f42b37aa58e8334d25db3a66684,1
0x9b3e9e3e4a174d59279fc7cd268e035992412384,2
0x9b5c1aab928e4f557e07e663c2f92db8ca5b9ef1,1
0x9b616ac1d31f17be9b23560d93699ca7732e2808,3
0x9ba6baa919bac9acd901df3bfde848fe006d3cae,1
0x9bb6acee72ef687e9e0bb1b78c908526d967b745,3
0x9bc54b27d43c0de1683ce9f9266d6bc22f687c3b,3
0x9bd2fac7347fb4a4d4fd6c8c2182db822ca1d75e,1
0x9bdfe468ed0d21ce9290e4b84575208e36ac0609,1
0x9c159121ceebf937e9bad98fd0c895d7f6038bd4,5
0x9c90928e26da7c2c26ff33fb064ff9d747082149,1
0x9c9b703e59b0f3bc970ecacf6b442e1d7a801e72,1
0x9cd641c50320ad533a07f6bafe8b313599d071ae,2
0x9cfa2455ab78fabe23651f10551705de03a60533,1
0x9d11658ffbe5999d7b3b4e46ad568e0098be0e53,1
0x9d375719442c8d57ca9658ede45336787648381f,1
0x9dab4dfabc5eca084ffdd386a7b676f2b61bd871,1
0x9dfcc853d908ef27ec32826c96306841218e88f4,2
0x9e0bba8e7e9194476f1b3d329ae7f988f580da3a,1
0x9e0ee8cad01a4dfc4167d077b0e5227e0090141b,1
0x9e255e1544e5d9b5c7766076890b059a27cafcc1,2
0x9e4d15e0ecb571e7e66831334519c76130f29636,1
0x9ec27e293d8896485d2cd592f9e4b6f26161451d,1
0x9ed9469e2f75cb9a33b94890f840cab06b876674,1
0x9f0cfba70719fc84a25a4f18ba6ff101f5be4a71,1
0x9f74662ad05840ba35d111930501c617920dd68e,1
0x9fb438f1a292fbdaf4f569a8f2e2e2972c0172ec,3
0x9fc7eeacd27d38a436462bb43ad97e49106820d7,3
0x9fdeb58d90bd8d6abf04c0c956bba72b9d1db0d4,1
0x9ff7139026c3040cb537838d7c302f76256107b3,1
0x9ffe748b70c96f2c0ba70ac183a272e63cda0029,2
0xa0215cebb4fbe627cc1c41e81957ca3835dfeaee,1
0xa0556e8e8b617f184c6948df2c08ac795036daa5,3
0xa0677d82f6a3f631dd17a63eb29bfa3402f31106,1
0xa06dafd65856cac4e80b9081ca6f7581594d2237,1
0xa094e287128d62e6e872daba552ac139bae71354,1
0xa0ba6055d99ef62e5ed2f9a1d21fb9d89558ea90,2
0xa0eeda2676cd8604fe39635cad8de0c55d6b13b0,1
0xa1118d2663d83857e858f12a9ce29d8faa2ef62f,1
0xa136a3abc184bf70de3614822b2a6e6d8df018e5,1
0xa166faff77a6b23afb23aaaf5f685f9c27896bd2,2
0xa192fbe6bb68113d9b86ef118ed5696ca70fb405,2
0xa1a0cb3ce40dc9ef78f05563047f286640dce552,2
0xa1b1a631c0c1dd4899dec7c343ee59ad21867803,3
0xa1b61405791170833070c0ea61ed28728a840241,10
0xa1c57d5b50f99e8455c8a1bc167fa68572e5acba,2
0xa1fe8652a26eb29df5a8cad586c9dfb0ecced92a,1
0xa2113f1e9a66c3b0a75bb466bbbfeeec987ac92e,1
0xa270bb1241ff428927406e5fde47e7ea8592afb1,2
0xa297a06221ab3c846354e7fb1b37eb5da06bda21,1
0xa2b430fffa485250ddd20a81b609f507728b4ccf,1
0xa2ba02db5c34b11c1be0a25417851c9dfc5d4467,2
0xa2bf1b0a7e079767b4701b5a1d9d5700eb42d1d1,5
0xa2f763fcd99e93fab0b258040fd8eb51f729e4af,1
0xa322bd417154d04d5704952e550288f0f91044bd,2
0xa325076ab0e701eec54d0072974d0fd26b31612c,1
0xa351b3117e76f1810c5857a68907ac8fce2b7d20,1
0xa360e38cdf57e092218e7a5f4eb73032ee74a8bd,2
0xa3632dd93b046817ae313a22a0e76cca971499e7,1
0xa3a8487372103510d2aef56b901be55594d65ec2,1
0xa462fae8b85fff172660c5d9e3c98c84691ca4d2,2
0xa48ad65501f2537280cc1a8137148608729f0a34,1
0xa4b2ac8832c6062838e4c65fa6f23cd562d35c94,2
0xa4fb8f10e99a0762cebebfcf3c69d20f67742c5b,1
0xa536ea8d01644767fcdf860609fef3ff122203fe,1
0xa565ea02caef7d1b6b5b919f3fcf829647ed50dd,1
0xa570f2bc2295532ae260a59989ec78692c715402,1
0xa5ae96ee267697ac5fdda04eb6938508f5e64254,2
0xa5b7891cfebdcf04b62ede5d68e7ce524d4cdc86,3
0xa5bf5254faae168231140e139db98f79b65503c8,2
0xa5dc960468979961690b042aa188793e2d22e2dd,2
0xa620be44a0d4f00e73512df8726da24940430051,1
0xa64098426cda486f886bc973880d35e016284893,1
0xa6473cce13f11614745e6bf9cad704646616a9b8,1
0xa697aedf5af55fd7a3d75122faa8ffc57e84261c,1
0xa6bd277b3e6c90a53ff251d40375f3a9c525bf88,1
0xa6e381d8204d9f407c1a9e5ea4dfa433a75188c3,2
0xa6e8772af29b29b9202a073f8e36f447689beef6,10
0xa732cab697ee3f69a8a1fb99c40f37e5d1403cb6,2
0xa734288da3ace7f9a5e5caa6df929126f2e67d52,3
0xa77294828d42b538890fa6e97adffe9305536171,1
0xa77ce92a601d504a6d64af843eb5a3994616969c,3
0xa77d02130a9eb6c3b5d43682546ec970af97223b,1
0xa7860e99e3ce0752d1ac53b974e309fff80277c6,1
0xa7b301f741bed2bb89492c58074c785623e11265,1
0xa8022f2b43e4823b8286601329504001f8a78652,2
